ID,TRL2,TRVHR,time
6124,3.5,23,23.8
6125,3.5,23,23.9
6127,3.5,23,23.8
6128,3.5,23,23.8
6475,3.5,23,23.8
6476,3.5,23,23.8
6487,3.5,23,23.1
8044,3.5,23,23.9
8046,3.5,23,23.8
8048,3.5,23,23.8
9276,3.5,23,23.9
9277,3.5,23,23.8
1397877,3.5,23,23.7
1397880,3.5,23,23.5
1397893,3.5,23,23.5
1397894,3.5,23,23.4
1409921,3.5,23,23.6
1409923,3.5,23,23.6
1409924,3.5,23,23.6
1409929,3.5,23,23.6
1409930,3.5,23,23.6
1409931,3.5,23,23.6
1409932,3.5,23,23.6
1409934,3.5,23,23.6
1409936,3.5,23,23.6
1409938,3.5,23,23.7
1409939,3.5,23,23.6
1409940,3.5,23,23.6
1409941,3.5,23,23.1
1410489,3.5,23,23.7
1410498,3.5,23,23.6
1410501,3.5,23,23.0
1410503,3.5,23,23.6
1410505,3.5,23,23.6
1410506,3.5,23,23.6
1410507,3.5,23,23.7
1410787,3.5,23,23.3
1410788,3.5,23,23.4
1410792,3.5,23,23.4
1410793,3.5,23,23.4
1410794,3.5,23,23.5
1410796,3.5,23,23.4
1410797,3.5,23,23.4
1410799,3.5,23,23.4
1410800,3.5,23,23.4
1410802,3.5,23,23.4
1410805,3.5,23,23.5
1410806,3.5,23,23.5
1410945,3.5,23,23.0
1410951,3.5,23,23.1
1410954,3.5,23,23.1
1412174,3.5,23,23.7
1412211,3.5,23,23.7
1412216,3.5,23,23.1
1412219,3.5,23,23.0
1412220,3.5,23,23.1
1412223,3.5,23,23.7
1412224,3.5,23,23.6
1412231,3.5,23,23.7
1412232,3.5,23,23.7
1412234,3.5,23,23.6
1412237,3.5,23,23.7
1412238,3.5,23,23.5
1412239,3.5,23,23.6
1412534,3.5,23,23.3
1412542,3.5,23,23.5
1412545,3.5,23,23.3
1412546,3.5,23,23.4
1412547,3.5,23,23.4
1412549,3.5,23,23.4
1412550,3.5,23,23.4
1412555,3.5,23,23.5
1415306,3.5,23,23.5
1415312,3.5,23,23.5
1415546,3.5,23,23.2
1415549,3.5,23,23.2
1415550,3.5,23,23.2
1416535,3.5,23,23.6
1416542,3.5,23,23.3
1416543,3.5,23,23.4
1416796,3.5,23,23.8
1416802,3.5,23,23.8
1416804,3.5,23,23.8
1416811,3.5,23,23.8
1416813,3.5,23,23.2
1416814,3.5,23,23.2
1416815,3.5,23,23.2
1423103,3.5,23,23.1
1423104,3.5,23,23.1
1423111,3.5,23,23.1
1423206,3.5,23,23.0
1423210,3.5,23,23.7
1423214,3.5,23,23.0
1423225,3.5,23,23.7
1424830,3.5,23,23.6
1424831,3.5,23,23.6
1424834,3.5,23,23.5
1424836,3.5,23,23.6
1424841,3.5,23,23.5
1424849,3.5,23,23.2
1424850,3.5,23,23.0
1424852,3.5,23,23.2
1424854,3.5,23,23.0
1424857,3.5,23,23.1
1424859,3.5,23,23.0
1424861,3.5,23,23.1
1424862,3.5,23,23.0
1424863,3.5,23,23.2
1424866,3.5,23,23.7
1424867,3.5,23,23.6
1424873,3.5,23,23.6
1424877,3.5,23,23.6
1426302,3.5,23,23.7
1426303,3.5,23,23.7
1426309,3.5,23,23.7
1426317,3.5,23,23.0
1426327,3.5,23,23.0
1426328,3.5,23,23.7
1426329,3.5,23,23.7
1426330,3.5,23,23.0
1426338,3.5,23,23.7
1426339,3.5,23,23.6
1426341,3.5,23,23.6
1426342,3.5,23,23.7
1426344,3.5,23,23.7
1426695,3.5,23,23.4
1426696,3.5,23,23.3
1426700,3.5,23,23.3
1426867,3.5,23,23.0
1426883,3.5,23,23.1
1427879,3.5,23,23.5
1427880,3.5,23,23.6
1427884,3.5,23,23.5
1427889,3.5,23,23.5
1427897,3.5,23,23.5
1427903,3.5,23,23.5
1427904,3.5,23,23.6
1427905,3.5,23,23.5
1427910,3.5,23,23.5
1428556,3.5,23,23.5
1428561,3.5,23,23.5
1428562,3.5,23,23.3
1428894,3.5,23,23.4
1428895,3.5,23,23.8
1428900,3.5,23,23.2
1428901,3.5,23,23.2
1428903,3.5,23,23.2
1428905,3.5,23,23.2
1428906,3.5,23,23.2
1431944,3.5,23,23.0
1431987,3.5,23,23.6
1431995,3.5,23,23.7
1432000,3.5,23,23.6
1432010,3.5,23,23.6
1432011,3.5,23,23.6
1432012,3.5,23,23.5
1432014,3.5,23,23.6
1432016,3.5,23,23.6
1432021,3.5,23,23.7
1432033,3.5,23,23.5
1432039,3.5,23,23.6
1433105,3.5,23,23.8
1433114,3.5,23,23.4
1433130,3.5,23,23.2
1433140,3.5,23,23.5
1433143,3.5,23,23.5
1433149,3.5,23,23.5
1433151,3.5,23,23.8
1433152,3.5,23,23.5
1433153,3.5,23,23.8
1433154,3.5,23,23.5
1433155,3.5,23,23.4
1433157,3.5,23,23.4
1433159,3.5,23,23.5
1433160,3.5,23,23.5
1433162,3.5,23,23.5
1433171,3.5,23,23.5
1433173,3.5,23,23.5
1433180,3.5,23,23.8
1433182,3.5,23,23.5
1433187,3.5,23,23.8
1433190,3.5,23,23.5
1433191,3.5,23,23.8
1433196,3.5,23,23.8
1433849,3.5,23,23.0
1433868,3.5,23,23.0
1434163,3.5,23,23.0
1434165,3.5,23,23.7
1434166,3.5,23,23.0
1434167,3.5,23,23.0
1434168,3.5,23,23.0
1434172,3.5,23,23.0
1434174,3.5,23,23.7
1434175,3.5,23,23.0
1434176,3.5,23,23.8
1434177,3.5,23,23.8
1434179,3.5,23,23.7
1434181,3.5,23,23.0
1434190,3.5,23,23.8
1434191,3.5,23,23.0
1434193,3.5,23,23.0
1434195,3.5,23,23.7
1434197,3.5,23,23.0
1434198,3.5,23,23.7
1434199,3.5,23,23.8
1434205,3.5,23,23.7
1434206,3.5,23,23.7
1434208,3.5,23,23.7
1434209,3.5,23,23.7
1434211,3.5,23,23.8
1434212,3.5,23,23.7
1434215,3.5,23,23.7
1434217,3.5,23,23.7
1434218,3.5,23,23.8
1435296,3.5,23,23.2
1435299,3.5,23,23.2
1435301,3.5,23,23.2
1435303,3.5,23,23.2
1435304,3.5,23,23.2
1435306,3.5,23,23.2
1435309,3.5,23,23.2
1435582,3.5,23,23.1
1435585,3.5,23,23.1
1435596,3.5,23,23.1
1435597,3.5,23,23.1
1435602,3.5,23,23.1
1435770,3.5,23,23.7
1435771,3.5,23,23.0
1435777,3.5,23,23.6
1435781,3.5,23,23.7
1435783,3.5,23,23.6
1435784,3.5,23,23.0
1435785,3.5,23,23.6
1435788,3.5,23,23.0
1435795,3.5,23,23.0
1435797,3.5,23,23.7
1435799,3.5,23,23.7
1435803,3.5,23,23.0
1435806,3.5,23,23.0
1436001,3.5,23,23.5
1436005,3.5,23,23.5
1436006,3.5,23,23.5
1436018,3.5,23,23.6
1436179,3.5,23,23.3
1436180,3.5,23,23.4
1436183,3.5,23,23.4
1436187,3.5,23,23.4
1436189,3.5,23,23.3
1436192,3.5,23,23.4
1436194,3.5,23,23.4
1437043,3.5,23,23.8
1437054,3.5,23,23.8
1440296,3.5,23,23.8
1440297,3.5,23,23.7
1440299,3.5,23,23.8
1440304,3.5,23,23.8
1442672,3.5,23,23.6
1442692,3.5,23,23.0
1442695,3.5,23,23.6
1442696,3.5,23,23.1
1442698,3.5,23,23.1
1442711,3.5,23,23.7
1442713,3.5,23,23.6
1442715,3.5,23,23.6
1442718,3.5,23,23.6
1442721,3.5,23,23.6
1442723,3.5,23,23.7
1442728,3.5,23,23.6
1442732,3.5,23,23.6
1442733,3.5,23,23.5
1448389,3.5,23,23.5
1448395,3.5,23,23.5
1448405,3.5,23,23.5
1448409,3.5,23,23.5
1448410,3.5,23,23.5
1448814,3.5,23,23.4
1448840,3.5,23,23.2
1448841,3.5,23,23.2
1448842,3.5,23,23.2
1448843,3.5,23,23.2
1448844,3.5,23,23.2
1448848,3.5,23,23.2
1448852,3.5,23,23.2
1448853,3.5,23,23.2
1448854,3.5,23,23.2
1448858,3.5,23,23.2
1448859,3.5,23,23.2
1448860,3.5,23,23.2
1449194,3.5,23,23.8
1449195,3.5,23,23.5
1449199,3.5,23,23.5
1449200,3.5,23,23.5
1449201,3.5,23,23.8
1449205,3.5,23,23.5
1449212,3.5,23,23.5
1449217,3.5,23,23.5
1449404,3.5,23,23.0
1449509,3.5,23,23.7
1449511,3.5,23,23.7
1451241,3.5,23,23.6
1451254,3.5,23,23.5
1451260,3.5,23,23.5
1451268,3.5,23,23.1
1451269,3.5,23,23.1
1451270,3.5,23,23.2
1451273,3.5,23,23.0
1451277,3.5,23,23.1
1451286,3.5,23,23.7
1451287,3.5,23,23.6
1451288,3.5,23,23.7
1451291,3.5,23,23.7
1451293,3.5,23,23.7
1451296,3.5,23,23.6
1451545,3.5,23,23.5
1451549,3.5,23,23.5
1451551,3.5,23,23.5
1451553,3.5,23,23.5
1451788,3.5,23,23.6
1451791,3.5,23,23.6
1451795,3.5,23,23.6
1451796,3.5,23,23.6
1451808,3.5,23,23.6
1451809,3.5,23,23.6
1453129,3.5,23,23.5
1453133,3.5,23,23.5
1453136,3.5,23,23.5
1453140,3.5,23,23.5
1459155,3.5,23,23.1
1459172,3.5,23,23.1
1459175,3.5,23,23.1
1459179,3.5,23,23.1
1459180,3.5,23,23.1
1459185,3.5,23,23.1
1459192,3.5,23,23.1
1459314,3.5,23,23.7
1459332,3.5,23,23.0
1459338,3.5,23,23.7
1459344,3.5,23,23.7
1459352,3.5,23,23.7
1460100,3.5,23,23.6
1460101,3.5,23,23.6
1460103,3.5,23,23.5
1460105,3.5,23,23.5
1460112,3.5,23,23.6
1460114,3.5,23,23.6
1460118,3.5,23,23.6
1460120,3.5,23,23.6
1460122,3.5,23,23.5
1397501,3,23,23.1
1397502,3,23,23.1
1397507,3,23,23.1
1397895,3,23,23.4
1397896,3,23,23.4
1397897,3,23,23.3
1397899,3,23,23.4
1397973,3,23,23.0
1397974,3,23,23.0
1397979,3,23,23.0
1397981,3,23,23.0
1397986,3,23,23.0
1397987,3,23,23.1
1397988,3,23,23.0
1397989,3,23,23.0
1397993,3,23,23.1
1397995,3,23,23.1
1397996,3,23,23.1
1410495,3,23,23.5
1410496,3,23,23.5
1410497,3,23,23.5
1410499,3,23,23.8
1410594,3,23,23.0
1410595,3,23,23.0
1410597,3,23,23.1
1410602,3,23,23.1
1410606,3,23,23.0
1410609,3,23,23.0
1410611,3,23,23.0
1410614,3,23,23.0
1410627,3,23,23.0
1410765,3,23,23.0
1410990,3,23,23.5
1410992,3,23,23.4
1410994,3,23,23.4
1410995,3,23,23.4
1410999,3,23,23.4
1412206,3,23,23.7
1412213,3,23,23.6
1412214,3,23,23.5
1412215,3,23,23.5
1412222,3,23,23.4
1412225,3,23,23.3
1412226,3,23,23.5
1412265,3,23,23.5
1412267,3,23,23.5
1412268,3,23,23.5
1412269,3,23,23.5
1412364,3,23,23.0
1412366,3,23,23.0
1412375,3,23,23.0
1412390,3,23,23.0
1412518,3,23,23.0
1412829,3,23,23.5
1415303,3,23,23.1
1415304,3,23,23.1
1415307,3,23,23.1
1415308,3,23,23.1
1415309,3,23,23.1
1415328,3,23,23.5
1415329,3,23,23.5
1415405,3,23,23.1
1415409,3,23,23.1
1415413,3,23,23.1
1415415,3,23,23.0
1415417,3,23,23.0
1415665,3,23,23.5
1415666,3,23,23.6
1415670,3,23,23.6
1415671,3,23,23.6
1415672,3,23,23.6
1415673,3,23,23.5
1415674,3,23,23.6
1415676,3,23,23.7
1415677,3,23,23.6
1415678,3,23,23.1
1416536,3,23,23.4
1416538,3,23,23.4
1416539,3,23,23.4
1416540,3,23,23.4
1416551,3,23,23.5
1416565,3,23,23.4
1416569,3,23,23.4
1416570,3,23,23.5
1416571,3,23,23.4
1416663,3,23,23.1
1423122,3,23,23.1
1423124,3,23,23.1
1423180,3,23,23.1
1424845,3,23,23.6
1424848,3,23,23.5
1424851,3,23,23.5
1424853,3,23,23.5
1424855,3,23,23.4
1424856,3,23,23.5
1424860,3,23,23.7
1424865,3,23,23.1
1424868,3,23,23.1
1424869,3,23,23.1
1424870,3,23,23.1
1424871,3,23,23.1
1424878,3,23,23.1
1424879,3,23,23.1
1424882,3,23,23.1
1426316,3,23,23.8
1426318,3,23,23.4
1426322,3,23,23.4
1426323,3,23,23.5
1426325,3,23,23.5
1426331,3,23,23.4
1426442,3,23,23.0
1426444,3,23,23.1
1426671,3,23,23.0
1426682,3,23,23.0
1426904,3,23,23.5
1426912,3,23,23.4
1426913,3,23,23.4
1426915,3,23,23.4
1426916,3,23,23.5
1426917,3,23,23.4
1426918,3,23,23.4
1426923,3,23,23.4
1426925,3,23,23.5
1426927,3,23,23.4
1426928,3,23,23.4
1426930,3,23,23.4
1426932,3,23,23.5
1426940,3,23,23.4
1427876,3,23,23.1
1427878,3,23,23.1
1427881,3,23,23.1
1427886,3,23,23.1
1427894,3,23,23.0
1427900,3,23,23.0
1427901,3,23,23.1
1427902,3,23,23.1
1427908,3,23,23.1
1427909,3,23,23.1
1427932,3,23,23.4
1427940,3,23,23.4
1427942,3,23,23.4
1427944,3,23,23.5
1427946,3,23,23.5
1427947,3,23,23.4
1427950,3,23,23.4
1427952,3,23,23.5
1427953,3,23,23.5
1427955,3,23,23.4
1427956,3,23,23.5
1427957,3,23,23.4
1428551,3,23,23.4
1428555,3,23,23.6
1428557,3,23,23.4
1428564,3,23,23.4
1428565,3,23,23.4
1428567,3,23,23.4
1428676,3,23,23.0
1428726,3,23,23.1
1432524,3,23,23.0
1432538,3,23,23.0
1432554,3,23,23.0
1432558,3,23,23.0
1433782,3,23,23.1
1433932,3,23,23.3
1434005,3,23,23.3
1434009,3,23,23.3
1434012,3,23,23.3
1434013,3,23,23.3
1434014,3,23,23.3
