ID,TRL2,TRVHR,time
839245,4.5,26,26.08
844321,4.5,26,26.15
844330,4.5,26,26.15
852041,4.5,26,26.10
852049,4.5,26,26.05
852050,4.5,26,26.12
852051,4.5,26,26.03
852052,4.5,26,26.10
852053,4.5,26,26.10
852054,4.5,26,26.15
852055,4.5,26,26.13
852056,4.5,26,26.07
852057,4.5,26,26.05
852058,4.5,26,26.10
852059,4.5,26,26.08
852060,4.5,26,26.02
852061,4.5,26,26.15
852062,4.5,26,26.12
852063,4.5,26,26.13
852064,4.5,26,26.32
852065,4.5,26,26.10
852066,4.5,26,26.13
852067,4.5,26,26.10
852068,4.5,26,26.05
852069,4.5,26,26.03
852070,4.5,26,26.12
852071,4.5,26,26.17
852072,4.5,26,26.62
852073,4.5,26,26.48
852074,4.5,26,26.57
852075,4.5,26,26.55
852076,4.5,26,26.52
852078,4.5,26,26.50
852079,4.5,26,26.62
852080,4.5,26,26.55
852081,4.5,26,26.53
852082,4.5,26,26.55
852084,4.5,26,26.63
852085,4.5,26,26.62
852086,4.5,26,26.62
852087,4.5,26,26.53
852088,4.5,26,26.53
852089,4.5,26,26.53
869009,4.5,26,26.17
869011,4.5,26,26.13
869012,4.5,26,26.15
869067,4.5,26,26.53
869069,4.5,26,26.50
869070,4.5,26,26.50
869071,4.5,26,26.58
869072,4.5,26,26.58
869073,4.5,26,26.50
869074,4.5,26,26.53
676511,3.5,26,26.22
676515,3.5,26,26.22
676516,3.5,26,26.27
676517,3.5,26,26.18
676518,3.5,26,26.20
676519,3.5,26,26.23
676520,3.5,26,26.27
676521,3.5,26,26.30
676522,3.5,26,26.22
682285,3.5,26,26.52
682286,3.5,26,26.53
682292,3.5,26,26.53
682293,3.5,26,26.57
682294,3.5,26,26.53
682295,3.5,26,26.55
682299,3.5,26,26.53
682328,3.5,26,26.53
682452,3.5,26,26.45
682453,3.5,26,26.42
682474,3.5,26,26.67
786833,3.5,26,26.37
786834,3.5,26,26.45
786835,3.5,26,26.28
786836,3.5,26,26.28
786837,3.5,26,26.27
786838,3.5,26,26.25
786839,3.5,26,26.23
786840,3.5,26,26.28
786881,3.5,26,26.43
786882,3.5,26,26.12
786883,3.5,26,26.05
786884,3.5,26,26.65
786885,3.5,26,26.65
786886,3.5,26,26.65
786887,3.5,26,26.68
786889,3.5,26,26.65
786891,3.5,26,26.02
786892,3.5,26,26.00
786893,3.5,26,26.03
786895,3.5,26,26.02
786914,3.5,26,26.00
786915,3.5,26,26.27
786916,3.5,26,26.28
786917,3.5,26,26.40
786918,3.5,26,26.58
786919,3.5,26,26.23
786920,3.5,26,26.22
786922,3.5,26,26.25
786938,3.5,26,26.40
786939,3.5,26,26.18
786940,3.5,26,26.20
786941,3.5,26,26.20
786942,3.5,26,26.17
786944,3.5,26,26.12
786945,3.5,26,26.13
786946,3.5,26,26.10
786969,3.5,26,26.83
786982,3.5,26,26.03
786989,3.5,26,26.48
786990,3.5,26,26.47
786991,3.5,26,26.48
786992,3.5,26,26.48
787000,3.5,26,26.20
792451,3.5,26,26.22
792452,3.5,26,26.23
792456,3.5,26,26.10
804984,3.5,26,26.52
804985,3.5,26,26.40
804986,3.5,26,26.47
804987,3.5,26,26.43
804988,3.5,26,26.37
804989,3.5,26,26.43
804990,3.5,26,26.48
804991,3.5,26,26.50
804992,3.5,26,26.37
804993,3.5,26,26.52
804994,3.5,26,26.22
804995,3.5,26,26.25
804996,3.5,26,26.27
804997,3.5,26,26.20
804998,3.5,26,26.27
805000,3.5,26,26.22
809545,3.5,26,26.48
809546,3.5,26,26.35
809547,3.5,26,26.40
809548,3.5,26,26.38
809549,3.5,26,26.47
809550,3.5,26,26.45
809551,3.5,26,26.35
809552,3.5,26,26.47
809553,3.5,26,26.47
809554,3.5,26,26.43
809555,3.5,26,26.35
809556,3.5,26,26.33
809557,3.5,26,26.35
809558,3.5,26,26.17
809559,3.5,26,26.27
809560,3.5,26,26.20
809561,3.5,26,26.28
809562,3.5,26,26.33
809564,3.5,26,26.20
809565,3.5,26,26.27
809566,3.5,26,26.27
809567,3.5,26,26.33
809568,3.5,26,26.20
809571,3.5,26,26.07
809572,3.5,26,26.07
809573,3.5,26,26.03
809575,3.5,26,26.05
809577,3.5,26,26.08
809583,3.5,26,26.08
809584,3.5,26,26.03
809585,3.5,26,26.12
809586,3.5,26,26.05
809597,3.5,26,26.02
809602,3.5,26,26.07
809610,3.5,26,26.07
809611,3.5,26,26.00
809613,3.5,26,26.05
809617,3.5,26,26.00
809692,3.5,26,26.35
809719,3.5,26,26.08
809720,3.5,26,26.12
809721,3.5,26,26.10
809723,3.5,26,26.12
809724,3.5,26,26.15
809725,3.5,26,26.07
809726,3.5,26,26.12
809728,3.5,26,26.07
809729,3.5,26,26.47
809732,3.5,26,26.12
809733,3.5,26,26.08
809734,3.5,26,26.70
809736,3.5,26,26.67
809737,3.5,26,26.68
809738,3.5,26,26.72
809739,3.5,26,26.68
809741,3.5,26,26.05
809742,3.5,26,26.70
809743,3.5,26,26.72
809744,3.5,26,26.08
809745,3.5,26,26.03
809746,3.5,26,26.05
809747,3.5,26,26.03
809748,3.5,26,26.08
809750,3.5,26,26.03
809753,3.5,26,26.00
809754,3.5,26,26.02
809755,3.5,26,26.07
809756,3.5,26,26.07
809757,3.5,26,26.05
809758,3.5,26,26.03
809761,3.5,26,26.00
809832,3.5,26,26.27
809848,3.5,26,26.22
809851,3.5,26,26.00
809852,3.5,26,26.05
809854,3.5,26,26.00
809856,3.5,26,26.23
809857,3.5,26,26.22
809858,3.5,26,26.20
809861,3.5,26,26.20
809862,3.5,26,26.27
809863,3.5,26,26.02
809864,3.5,26,26.20
809866,3.5,26,26.17
809867,3.5,26,26.20
809868,3.5,26,26.15
809869,3.5,26,26.20
809870,3.5,26,26.15
809871,3.5,26,26.28
809872,3.5,26,26.15
809873,3.5,26,26.17
809874,3.5,26,26.18
809875,3.5,26,26.28
809877,3.5,26,26.18
809878,3.5,26,26.32
809879,3.5,26,26.30
809880,3.5,26,26.30
809881,3.5,26,26.45
809882,3.5,26,26.33
809883,3.5,26,26.32
809884,3.5,26,26.50
809885,3.5,26,26.55
809886,3.5,26,26.48
809887,3.5,26,26.17
809888,3.5,26,26.53
809889,3.5,26,26.48
809890,3.5,26,26.50
809891,3.5,26,26.50
809892,3.5,26,26.50
809893,3.5,26,26.53
809894,3.5,26,26.47
809895,3.5,26,26.47
809896,3.5,26,26.53
809897,3.5,26,26.50
809899,3.5,26,26.33
809900,3.5,26,26.37
809901,3.5,26,26.45
809902,3.5,26,26.25
809903,3.5,26,26.42
809904,3.5,26,26.42
809905,3.5,26,26.37
809906,3.5,26,26.37
809907,3.5,26,26.37
809908,3.5,26,26.33
809909,3.5,26,26.40
809910,3.5,26,26.27
809911,3.5,26,26.42
809912,3.5,26,26.18
809913,3.5,26,26.43
809915,3.5,26,26.37
809916,3.5,26,26.23
809917,3.5,26,26.30
809961,3.5,26,26.50
809962,3.5,26,26.42
809963,3.5,26,26.18
809964,3.5,26,26.17
809965,3.5,26,26.13
809966,3.5,26,26.40
809967,3.5,26,26.18
809968,3.5,26,26.17
809969,3.5,26,26.15
809970,3.5,26,26.13
809971,3.5,26,26.17
809972,3.5,26,26.40
809973,3.5,26,26.20
809974,3.5,26,26.17
809975,3.5,26,26.12
809976,3.5,26,26.38
809977,3.5,26,26.17
809978,3.5,26,26.05
809979,3.5,26,26.40
809980,3.5,26,26.13
809981,3.5,26,26.12
809982,3.5,26,26.42
809983,3.5,26,26.20
809984,3.5,26,26.08
809985,3.5,26,26.12
809986,3.5,26,26.13
809987,3.5,26,26.12
809988,3.5,26,26.18
809989,3.5,26,26.08
809990,3.5,26,26.00
809991,3.5,26,26.03
809993,3.5,26,26.02
809994,3.5,26,26.30
809996,3.5,26,26.00
809999,3.5,26,26.03
812151,3.5,26,26.55
812152,3.5,26,26.38
812153,3.5,26,26.35
812192,3.5,26,26.13
812193,3.5,26,26.10
813488,3.5,26,26.55
813489,3.5,26,26.52
813499,3.5,26,26.52
813500,3.5,26,26.53
813501,3.5,26,26.50
813502,3.5,26,26.52
813503,3.5,26,26.53
813504,3.5,26,26.57
813505,3.5,26,26.53
813506,3.5,26,26.55
813507,3.5,26,26.38
813508,3.5,26,26.37
813509,3.5,26,26.35
813510,3.5,26,26.35
813511,3.5,26,26.22
813512,3.5,26,26.32
813514,3.5,26,26.28
813515,3.5,26,26.28
813516,3.5,26,26.33
813517,3.5,26,26.28
813518,3.5,26,26.33
813519,3.5,26,26.30
813584,3.5,26,26.03
813586,3.5,26,26.03
813589,3.5,26,26.07
813590,3.5,26,26.05
813621,3.5,26,26.67
813623,3.5,26,26.68
813624,3.5,26,26.67
813625,3.5,26,26.63
813627,3.5,26,26.63
813628,3.5,26,26.65
813638,3.5,26,26.15
813639,3.5,26,26.17
813640,3.5,26,26.13
813641,3.5,26,26.12
813643,3.5,26,26.20
813644,3.5,26,26.22
813647,3.5,26,26.17
813649,3.5,26,26.52
813650,3.5,26,26.70
813651,3.5,26,26.70
813652,3.5,26,26.72
813653,3.5,26,26.73
813654,3.5,26,26.75
813655,3.5,26,26.70
813656,3.5,26,26.72
813658,3.5,26,26.72
813660,3.5,26,26.07
813661,3.5,26,26.07
813662,3.5,26,26.03
813663,3.5,26,26.03
813664,3.5,26,26.07
813665,3.5,26,26.05
813666,3.5,26,26.07
813713,3.5,26,26.23
813725,3.5,26,26.78
813726,3.5,26,26.83
813727,3.5,26,26.87
813728,3.5,26,26.78
813729,3.5,26,26.75
813730,3.5,26,26.80
813731,3.5,26,26.78
813732,3.5,26,26.43
813733,3.5,26,26.45
813734,3.5,26,26.50
813735,3.5,26,26.53
813736,3.5,26,26.43
813737,3.5,26,26.38
813738,3.5,26,26.50
813739,3.5,26,26.48
813740,3.5,26,26.52
813741,3.5,26,26.48
813767,3.5,26,26.20
813779,3.5,26,26.43
813780,3.5,26,26.15
813781,3.5,26,26.45
813782,3.5,26,26.13
813783,3.5,26,26.43
813784,3.5,26,26.40
813785,3.5,26,26.20
813786,3.5,26,26.13
813788,3.5,26,26.40
813789,3.5,26,26.42
813835,3.5,26,26.83
813836,3.5,26,26.88
813838,3.5,26,26.87
813839,3.5,26,26.85
813840,3.5,26,26.90
813875,3.5,26,26.05
813876,3.5,26,26.05
813886,3.5,26,26.45
813887,3.5,26,26.45
813888,3.5,26,26.45
813890,3.5,26,26.58
813891,3.5,26,26.00
813892,3.5,26,26.00
813893,3.5,26,26.85
813894,3.5,26,26.07
813895,3.5,26,26.07
813918,3.5,26,26.32
813920,3.5,26,26.30
813921,3.5,26,26.35
813923,3.5,26,26.30
813924,3.5,26,26.32
813925,3.5,26,26.18
813926,3.5,26,26.17
813927,3.5,26,26.20
813928,3.5,26,26.22
813929,3.5,26,26.27
813930,3.5,26,26.18
813931,3.5,26,26.20
813932,3.5,26,26.22
813933,3.5,26,26.22
813934,3.5,26,26.17
813939,3.5,26,26.07
814537,3.5,26,26.15
814539,3.5,26,26.12
814540,3.5,26,26.17
814541,3.5,26,26.15
814542,3.5,26,26.12
814544,3.5,26,26.13
814629,3.5,26,26.12
814630,3.5,26,26.33
814631,3.5,26,26.28
814632,3.5,26,26.23
814633,3.5,26,26.27
814634,3.5,26,26.25
814635,3.5,26,26.25
814636,3.5,26,26.17
814637,3.5,26,26.13
814638,3.5,26,26.32
814640,3.5,26,26.18
814645,3.5,26,26.98
814646,3.5,26,26.95
814650,3.5,26,26.95
814713,3.5,26,26.10
814714,3.5,26,26.33
814715,3.5,26,26.40
814716,3.5,26,26.30
814717,3.5,26,26.12
814718,3.5,26,26.30
814719,3.5,26,26.28
814721,3.5,26,26.10
814722,3.5,26,26.38
814723,3.5,26,26.25
814724,3.5,26,26.27
814725,3.5,26,26.42
814726,3.5,26,26.33
814727,3.5,26,26.35
814728,3.5,26,26.38
814729,3.5,26,26.25
814730,3.5,26,26.25
814731,3.5,26,26.28
814732,3.5,26,26.28
814733,3.5,26,26.30
814734,3.5,26,26.37
814735,3.5,26,26.30
814736,3.5,26,26.33
814737,3.5,26,26.37
814738,3.5,26,26.30
814739,3.5,26,26.37
814740,3.5,26,26.37
814741,3.5,26,26.30
814742,3.5,26,26.40
814743,3.5,26,26.37
814744,3.5,26,26.28
814745,3.5,26,26.32
814746,3.5,26,26.27
814747,3.5,26,26.28
814748,3.5,26,26.33
814759,3.5,26,26.58
814760,3.5,26,26.57
814762,3.5,26,26.78
814763,3.5,26,26.60
814764,3.5,26,26.53
814765,3.5,26,26.47
814766,3.5,26,26.80
814767,3.5,26,26.55
814769,3.5,26,26.57
814770,3.5,26,26.52
814771,3.5,26,26.57
814772,3.5,26,26.28
814773,3.5,26,26.32
814774,3.5,26,26.28
814775,3.5,26,26.00
814776,3.5,26,26.35
814777,3.5,26,26.32
814778,3.5,26,26.30
814779,3.5,26,26.28
814781,3.5,26,26.28
814782,3.5,26,26.00
814783,3.5,26,26.03
814784,3.5,26,26.33
814786,3.5,26,26.28
814787,3.5,26,26.25
814788,3.5,26,26.00
814790,3.5,26,26.33
814964,3.5,26,26.62
814965,3.5,26,26.55
814966,3.5,26,26.58
814967,3.5,26,26.62
814969,3.5,26,26.62
814970,3.5,26,26.62
814971,3.5,26,26.58
814972,3.5,26,26.57
814973,3.5,26,26.63
815377,3.5,26,26.18
815378,3.5,26,26.20
815379,3.5,26,26.52
815380,3.5,26,26.53
815381,3.5,26,26.53
815382,3.5,26,26.52
815383,3.5,26,26.05
815408,3.5,26,26.03
815410,3.5,26,26.00
815412,3.5,26,26.00
815414,3.5,26,26.05
815415,3.5,26,26.03
815417,3.5,26,26.03
815421,3.5,26,26.00
815461,3.5,26,26.35
815462,3.5,26,26.30
815463,3.5,26,26.33
815464,3.5,26,26.35
815465,3.5,26,26.60
815466,3.5,26,26.32
815467,3.5,26,26.32
815468,3.5,26,26.32
815469,3.5,26,26.33
815590,3.5,26,26.97
815592,3.5,26,26.25
815593,3.5,26,26.25
815594,3.5,26,26.18
815595,3.5,26,26.18
815596,3.5,26,26.23
815597,3.5,26,26.20
815598,3.5,26,26.32
815599,3.5,26,26.22
815600,3.5,26,26.22
815601,3.5,26,26.28
815602,3.5,26,26.25
815603,3.5,26,26.25
815604,3.5,26,26.22
815644,3.5,26,26.17
815649,3.5,26,26.18
815652,3.5,26,26.23
815654,3.5,26,26.20
815659,3.5,26,26.08
815660,3.5,26,26.08
815662,3.5,26,26.07
815663,3.5,26,26.08
815664,3.5,26,26.07
815665,3.5,26,26.03
815666,3.5,26,26.08
815680,3.5,26,26.77
815681,3.5,26,26.75
815682,3.5,26,26.75
815683,3.5,26,26.37
815684,3.5,26,26.72
815685,3.5,26,26.75
815686,3.5,26,26.75
815687,3.5,26,26.37
815688,3.5,26,26.35
815689,3.5,26,26.75
815700,3.5,26,26.02
815701,3.5,26,26.00
815702,3.5,26,26.00
815704,3.5,26,26.00
815706,3.5,26,26.00
815757,3.5,26,26.03
815760,3.5,26,26.02
815786,3.5,26,26.47
815787,3.5,26,26.45
815788,3.5,26,26.42
815789,3.5,26,26.47
815790,3.5,26,26.43
815791,3.5,26,26.43
815792,3.5,26,26.40
815793,3.5,26,26.45
815794,3.5,26,26.23
815795,3.5,26,26.42
815796,3.5,26,26.67
815797,3.5,26,26.62
815798,3.5,26,26.65
815800,3.5,26,26.60
815801,3.5,26,26.67
815802,3.5,26,26.62
815803,3.5,26,26.63
815945,3.5,26,26.05
815954,3.5,26,26.35
815955,3.5,26,26.28
815956,3.5,26,26.23
815957,3.5,26,26.32
815958,3.5,26,26.23
815959,3.5,26,26.23
815960,3.5,26,26.33
815962,3.5,26,26.33
815963,3.5,26,26.27
817590,3.5,26,26.50
817591,3.5,26,26.47
817592,3.5,26,26.45
817593,3.5,26,26.53
819222,3.5,26,26.20
819223,3.5,26,26.22
819224,3.5,26,26.18
819225,3.5,26,26.18
819226,3.5,26,26.22
819227,3.5,26,26.52
819228,3.5,26,26.05
819230,3.5,26,26.55
819240,3.5,26,26.07
819241,3.5,26,26.08
819243,3.5,26,26.07
819244,3.5,26,26.03
819245,3.5,26,26.03
819277,3.5,26,26.33
819278,3.5,26,26.33
819279,3.5,26,26.65
819280,3.5,26,26.65
819281,3.5,26,26.62
819282,3.5,26,26.63
819283,3.5,26,26.35
819284,3.5,26,26.65
819373,3.5,26,26.33
819374,3.5,26,26.32
819375,3.5,26,26.38
819376,3.5,26,26.40
819377,3.5,26,26.38
819378,3.5,26,26.40
819379,3.5,26,26.37
819380,3.5,26,26.38
819409,3.5,26,26.17
819410,3.5,26,26.18
819411,3.5,26,26.13
819412,3.5,26,26.20
819414,3.5,26,26.20
819415,3.5,26,26.20
819416,3.5,26,26.20
819417,3.5,26,26.10
819418,3.5,26,26.08
819419,3.5,26,26.13
819420,3.5,26,26.10
819421,3.5,26,26.15
819431,3.5,26,26.67
819432,3.5,26,26.37
819433,3.5,26,26.68
819434,3.5,26,26.25
819435,3.5,26,26.68
819436,3.5,26,26.32
819437,3.5,26,26.30
819457,3.5,26,26.00
819526,3.5,26,26.98
819547,3.5,26,26.02
819552,3.5,26,26.02
819554,3.5,26,26.03
819572,3.5,26,26.72
819574,3.5,26,26.72
819575,3.5,26,26.67
819576,3.5,26,26.73
819577,3.5,26,26.62
819578,3.5,26,26.65
819579,3.5,26,26.63
819580,3.5,26,26.70
819581,3.5,26,26.72
819582,3.5,26,26.67
819584,3.5,26,26.70
819585,3.5,26,26.72
819586,3.5,26,26.68
819587,3.5,26,26.67
819588,3.5,26,26.72
819589,3.5,26,26.70
819590,3.5,26,26.70
819591,3.5,26,26.72
819612,3.5,26,26.15
819614,3.5,26,26.18
819617,3.5,26,26.18
819618,3.5,26,26.13
819619,3.5,26,26.13
819620,3.5,26,26.17
819622,3.5,26,26.15
819623,3.5,26,26.18
819624,3.5,26,26.18
819625,3.5,26,26.18
819627,3.5,26,26.18
819628,3.5,26,26.20
819629,3.5,26,26.25
819630,3.5,26,26.23
819632,3.5,26,26.07
820381,3.5,26,26.33
820385,3.5,26,26.48
820386,3.5,26,26.43
820387,3.5,26,26.38
820388,3.5,26,26.35
820389,3.5,26,26.37
820390,3.5,26,26.40
820391,3.5,26,26.43
820392,3.5,26,26.33
820393,3.5,26,26.48
820394,3.5,26,26.47
820395,3.5,26,26.45
820396,3.5,26,26.33
820397,3.5,26,26.38
820398,3.5,26,26.48
820399,3.5,26,26.45
820400,3.5,26,26.47
820401,3.5,26,26.40
820402,3.5,26,26.48
820580,3.5,26,26.12
820583,3.5,26,26.17
820584,3.5,26,26.17
820585,3.5,26,26.12
820586,3.5,26,26.13
820587,3.5,26,26.22
820588,3.5,26,26.13
820589,3.5,26,26.17
820590,3.5,26,26.20
820591,3.5,26,26.12
820592,3.5,26,26.23
820593,3.5,26,26.52
820594,3.5,26,26.18
820595,3.5,26,26.13
820596,3.5,26,26.48
820597,3.5,26,26.13
820598,3.5,26,26.12
820599,3.5,26,26.13
820600,3.5,26,26.15
820601,3.5,26,26.15
820602,3.5,26,26.12
820604,3.5,26,26.08
820605,3.5,26,26.08
820606,3.5,26,26.07
820607,3.5,26,26.10
820608,3.5,26,26.13
820609,3.5,26,26.15
820610,3.5,26,26.17
820612,3.5,26,26.13
820613,3.5,26,26.50
820614,3.5,26,26.07
820615,3.5,26,26.52
820773,3.5,26,26.25
820775,3.5,26,26.22
820782,3.5,26,26.20
820785,3.5,26,26.02
820786,3.5,26,26.27
820787,3.5,26,26.20
820788,3.5,26,26.20
820789,3.5,26,26.27
820790,3.5,26,26.23
820791,3.5,26,26.25
820793,3.5,26,26.20
820794,3.5,26,26.18
820795,3.5,26,26.00
820796,3.5,26,26.28
820797,3.5,26,26.23
820798,3.5,26,26.22
820815,3.5,26,26.82
820816,3.5,26,26.92
820817,3.5,26,26.80
820818,3.5,26,26.80
820819,3.5,26,26.55
820820,3.5,26,26.82
820821,3.5,26,26.78
820823,3.5,26,26.78
820824,3.5,26,26.75
820825,3.5,26,26.78
820826,3.5,26,26.80
820855,3.5,26,26.15
820856,3.5,26,26.15
820857,3.5,26,26.13
820858,3.5,26,26.15
820859,3.5,26,26.17
820860,3.5,26,26.12
820861,3.5,26,26.17
820862,3.5,26,26.13
820863,3.5,26,26.15
820864,3.5,26,26.17
820865,3.5,26,26.12
820866,3.5,26,26.15
820867,3.5,26,26.15
820868,3.5,26,26.10
820869,3.5,26,26.12
820870,3.5,26,26.17
820871,3.5,26,26.10
820872,3.5,26,26.12
820873,3.5,26,26.40
820875,3.5,26,26.13
820878,3.5,26,26.58
820880,3.5,26,26.58
820881,3.5,26,26.57
820884,3.5,26,26.60
820891,3.5,26,26.60
820893,3.5,26,26.77
820894,3.5,26,26.77
820895,3.5,26,26.77
820896,3.5,26,26.77
820897,3.5,26,26.75
820898,3.5,26,26.75
820899,3.5,26,26.77
820900,3.5,26,26.77
820901,3.5,26,26.77
820902,3.5,26,26.77
820903,3.5,26,26.30
820904,3.5,26,26.35
820905,3.5,26,26.73
820906,3.5,26,26.33
820907,3.5,26,26.33
820908,3.5,26,26.33
820909,3.5,26,26.35
820910,3.5,26,26.68
820911,3.5,26,26.33
820912,3.5,26,26.37
820913,3.5,26,26.35
820914,3.5,26,26.75
820915,3.5,26,26.35
820916,3.5,26,26.33
820921,3.5,26,26.35
820922,3.5,26,26.37
829007,3.5,26,26.92
829009,3.5,26,26.92
829012,3.5,26,26.87
829021,3.5,26,26.90
829023,3.5,26,26.88
829027,3.5,26,26.03
829033,3.5,26,26.05
829061,3.5,26,26.05
829063,3.5,26,26.05
829111,3.5,26,26.48
829112,3.5,26,26.55
829113,3.5,26,26.53
829114,3.5,26,26.47
829115,3.5,26,26.57
829116,3.5,26,26.58
829117,3.5,26,26.47
829118,3.5,26,26.60
829119,3.5,26,26.47
829121,3.5,26,26.45
829122,3.5,26,26.45
829123,3.5,26,26.48
829124,3.5,26,26.55
829125,3.5,26,26.57
829126,3.5,26,26.50
829127,3.5,26,26.60
829128,3.5,26,26.50
829129,3.5,26,26.53
829130,3.5,26,26.50
829131,3.5,26,26.42
829132,3.5,26,26.58
829133,3.5,26,26.55
829134,3.5,26,26.48
829135,3.5,26,26.53
829136,3.5,26,26.60
829137,3.5,26,26.57
829139,3.5,26,26.08
829140,3.5,26,26.92
829141,3.5,26,26.10
829142,3.5,26,26.10
829143,3.5,26,26.08
829144,3.5,26,26.12
829145,3.5,26,26.10
829147,3.5,26,26.12
829149,3.5,26,26.08
829150,3.5,26,26.10
829151,3.5,26,26.07
829198,3.5,26,26.33
829202,3.5,26,26.28
829203,3.5,26,26.37
829204,3.5,26,26.33
829205,3.5,26,26.35
829206,3.5,26,26.28
829207,3.5,26,26.37
829208,3.5,26,26.35
829210,3.5,26,26.25
829211,3.5,26,26.30
829213,3.5,26,26.27
829214,3.5,26,26.32
829233,3.5,26,26.03
833007,3.5,26,26.35
833008,3.5,26,26.10
833010,3.5,26,26.10
833011,3.5,26,26.08
833012,3.5,26,26.10
833013,3.5,26,26.10
833014,3.5,26,26.12
833015,3.5,26,26.10
833016,3.5,26,26.37
833017,3.5,26,26.10
833018,3.5,26,26.13
833019,3.5,26,26.10
833020,3.5,26,26.38
833021,3.5,26,26.37
833055,3.5,26,26.10
833056,3.5,26,26.05
835617,3.5,26,26.68
835618,3.5,26,26.35
835636,3.5,26,26.50
835637,3.5,26,26.48
835643,3.5,26,26.15
835646,3.5,26,26.15
835649,3.5,26,26.22
835650,3.5,26,26.15
835651,3.5,26,26.75
835654,3.5,26,26.73
835655,3.5,26,26.73
835656,3.5,26,26.73
835657,3.5,26,26.73
835658,3.5,26,26.73
835659,3.5,26,26.73
835660,3.5,26,26.75
835661,3.5,26,26.73
835745,3.5,26,26.25
835756,3.5,26,26.00
835758,3.5,26,26.93
835763,3.5,26,26.92
835764,3.5,26,26.80
835765,3.5,26,26.80
835766,3.5,26,26.83
835767,3.5,26,26.82
835768,3.5,26,26.78
835769,3.5,26,26.83
835770,3.5,26,26.92
835771,3.5,26,26.83
835772,3.5,26,26.93
835773,3.5,26,26.83
835775,3.5,26,26.48
835776,3.5,26,26.53
835777,3.5,26,26.53
835778,3.5,26,26.58
835779,3.5,26,26.55
835780,3.5,26,26.55
835781,3.5,26,26.53
835782,3.5,26,26.58
835783,3.5,26,26.48
835785,3.5,26,26.55
835786,3.5,26,26.52
835787,3.5,26,26.53
835789,3.5,26,26.55
835790,3.5,26,26.53
835813,3.5,26,26.20
835814,3.5,26,26.23
835815,3.5,26,26.20
835816,3.5,26,26.20
835817,3.5,26,26.18
835818,3.5,26,26.20
835820,3.5,26,26.20
835821,3.5,26,26.22
835822,3.5,26,26.18
835823,3.5,26,26.22
835824,3.5,26,26.25
835826,3.5,26,26.20
835827,3.5,26,26.23
835828,3.5,26,26.20
835830,3.5,26,26.40
835838,3.5,26,26.50
835839,3.5,26,26.57
835840,3.5,26,26.45
835841,3.5,26,26.57
835842,3.5,26,26.48
835843,3.5,26,26.52
835844,3.5,26,26.50
835845,3.5,26,26.57
835846,3.5,26,26.48
835847,3.5,26,26.50
835848,3.5,26,26.55
835849,3.5,26,26.53
835850,3.5,26,26.50
835851,3.5,26,26.55
835852,3.5,26,26.53
835853,3.5,26,26.55
835854,3.5,26,26.43
835855,3.5,26,26.42
835856,3.5,26,26.48
835857,3.5,26,26.47
835858,3.5,26,26.43
835860,3.5,26,26.47
835861,3.5,26,26.45
835862,3.5,26,26.43
835863,3.5,26,26.42
835864,3.5,26,26.42
835865,3.5,26,26.40
835866,3.5,26,26.52
835867,3.5,26,26.47
835868,3.5,26,26.50
835974,3.5,26,26.92
835975,3.5,26,26.88
839001,3.5,26,26.20
839002,3.5,26,26.22
839003,3.5,26,26.27
839005,3.5,26,26.27
839009,3.5,26,26.05
839040,3.5,26,26.00
839041,3.5,26,26.05
839044,3.5,26,26.00
839045,3.5,26,26.03
839050,3.5,26,26.07
839051,3.5,26,26.07
839052,3.5,26,26.00
839154,3.5,26,26.13
839155,3.5,26,26.12
839156,3.5,26,26.13
839157,3.5,26,26.12
839159,3.5,26,26.12
839160,3.5,26,26.47
839163,3.5,26,26.67
839164,3.5,26,26.68
839165,3.5,26,26.65
839166,3.5,26,26.70
839167,3.5,26,26.65
839168,3.5,26,26.65
839169,3.5,26,26.65
839170,3.5,26,26.37
839171,3.5,26,26.72
839172,3.5,26,26.65
839173,3.5,26,26.63
839175,3.5,26,26.00
839176,3.5,26,26.02
839177,3.5,26,26.00
839179,3.5,26,26.03
839182,3.5,26,26.02
839185,3.5,26,26.03
839186,3.5,26,26.00
839261,3.5,26,26.00
839263,3.5,26,26.00
839264,3.5,26,26.00
839265,3.5,26,26.22
839266,3.5,26,26.20
839270,3.5,26,26.18
839274,3.5,26,26.17
839275,3.5,26,26.27
839276,3.5,26,26.17
839277,3.5,26,26.27
839278,3.5,26,26.18
839279,3.5,26,26.32
839280,3.5,26,26.17
839281,3.5,26,26.17
839282,3.5,26,26.17
839283,3.5,26,26.32
839284,3.5,26,26.48
839285,3.5,26,26.38
839286,3.5,26,26.48
839287,3.5,26,26.53
839288,3.5,26,26.57
839289,3.5,26,26.53
839290,3.5,26,26.38
839291,3.5,26,26.40
839292,3.5,26,26.42
839293,3.5,26,26.45
839294,3.5,26,26.40
839295,3.5,26,26.42
839296,3.5,26,26.27
839298,3.5,26,26.25
839299,3.5,26,26.25
839300,3.5,26,26.30
839301,3.5,26,26.32
839302,3.5,26,26.22
839303,3.5,26,26.23
839304,3.5,26,26.40
839305,3.5,26,26.18
839353,3.5,26,26.42
839354,3.5,26,26.20
839355,3.5,26,26.20
839356,3.5,26,26.15
839357,3.5,26,26.18
839358,3.5,26,26.42
839360,3.5,26,26.22
839361,3.5,26,26.45
839362,3.5,26,26.40
839363,3.5,26,26.18
